name,position,team,unique_str,week,owner,points,status,RostStatus
"Harry, N.",WR,NE,"Harry, N. WR NE",06,f,0.0,Active,Starting
"Williams, P.",WR,MIA,"Williams, P. WR MIA",06,f,9.8,Active,Starting
"Kelce, T.",TE,KC,"Kelce, T. TE KC",06,f,21.5,Active,Starting
"Lambo, J.",K,JAX,"Lambo, J. K JAX",06,FA,,FA,FA
"Gaskin, M.",RB,MIA,"Gaskin, M. RB MIA",06,f,16.6,Active,Starting
"Slye, J.",K,CAR,"Slye, J. K CAR",06,f,11.0,Active,Starting
"Howard, O.",TE,TB,"Howard, O. TE TB",06,FA,,FA,FA
Steelers DEF ,DEF,Steelers,Steelers DEF ,06,f,18.0,Active,Starting
"Graham, J.",TE,CHI,"Graham, J. TE CHI",06,f,8.4,Inactive,Bench
"Manhertz, C.",TE,CAR,"Manhertz, C. TE CAR",06,FA,,FA,FA
"Lewis, D.",RB,NYG,"Lewis, D. RB NYG",06,f,2.0,Inactive,Bench
"Prescott, D.",QB,DAL,"Prescott, D. QB DAL",06,f,0.0,Inactive,Bench
"Burkhead, R.",RB,NE,"Burkhead, R. RB NE",06,FA,,FA,FA
"Scott, B.",RB,PHI,"Scott, B. RB PHI",06,f,7.2,Inactive,Bench
"Fant, N.",TE,DEN,"Fant, N. TE DEN",06,f,0.0,Inactive,Bench
"Gano, G.",K,NYG,"Gano, G. K NYG",06,FA,,FA,FA
"Ruggs, H.",WR,LV,"Ruggs, H. WR LV",06,f,0.0,Inactive,Bench
"Barkley, S.",RB,NYG,"Barkley, S. RB NYG",06,f,0.00,Inactive,Reserve
"Smith, T.",WR,NO,"Smith, T. WR NO",06,FA,,FA,FA
"Howard, J.",RB,Free Agent,"Howard, J. RB Free Agent",06,FA,,FA,FA
"Cobb, R.",WR,HOU,"Cobb, R. WR HOU",06,FA,,FA,FA
"Hill, B.",RB,ATL,"Hill, B. RB ATL",06,FA,,FA,FA
"McKissic, J.",RB,WAS,"McKissic, J. RB WAS",06,FA,,FA,FA
"Alie-Cox, M.",TE,IND,"Alie-Cox, M. TE IND",06,FA,,FA,FA
"Ward, G.",WR,PHI,"Ward, G. WR PHI",06,FA,,FA,FA
"Williams, J.",RB,GB,"Williams, J. RB GB",06,FA,,FA,FA
"Dallas, D.",RB,SEA,"Dallas, D. RB SEA",06,FA,,FA,FA
"Brown, A.",WR,TB,"Brown, A. WR TB",06,FA,,FA,FA
"Beasley, C.",WR,BUF,"Beasley, C. WR BUF",06,Matt,14.5,Inactive,Bench
"Edwards, G.",RB,BAL,"Edwards, G. RB BAL",06,FA,,FA,FA
"Shenault, L.",WR,JAX,"Shenault, L. WR JAX",06,Liam,4.1,Active,Starting
"Agholor, N.",WR,LV,"Agholor, N. WR LV",06,FA,,FA,FA
"Kupp, C.",WR,LA,"Kupp, C. WR LA",06,Liam,4.6,Active,Starting
"Adams, D.",WR,GB,"Adams, D. WR GB",06,Liam,12.1,Active,Starting
"Lindsay, P.",RB,DEN,"Lindsay, P. RB DEN",06,Liam,10.1,Active,Starting
"Gurley, T.",RB,ATL,"Gurley, T. RB ATL",06,Liam,9.7,Active,Starting
"Higgins, R.",WR,CLE,"Higgins, R. WR CLE",06,FA,,FA,FA
"Allen, J.",QB,BUF,"Allen, J. QB BUF",06,Liam,15.08,Active,Starting
"Armstead, R.",RB,JAX,"Armstead, R. RB JAX",06,Graham,0.00,Inactive,Reserve
"Akers, C.",RB,LA,"Akers, C. RB LA",06,Graham,0.0,Inactive,Bench
"Johnson, D.",WR,PIT,"Johnson, D. WR PIT",06,Graham,0.0,Inactive,Bench
"Edmonds, C.",RB,ARI,"Edmonds, C. RB ARI",06,Graham,3.9,Inactive,Bench
"Fournette, L.",RB,TB,"Fournette, L. RB TB",06,Graham,0.0,Inactive,Bench
"Freeman, D.",RB,NYG,"Freeman, D. RB NYG",06,Graham,6.7,Inactive,Bench
"Murray, L.",RB,NO,"Murray, L. RB NO",06,Graham,0.0,Inactive,Bench
Rams DEF ,DEF,Rams,Rams DEF ,06,Graham,0.0,Active,Starting
"Gonzalez, Z.",K,ARI,"Gonzalez, Z. K ARI",06,Graham,8.0,Active,Starting
"Ertz, Z.",TE,PHI,"Ertz, Z. TE PHI",06,Liam,7.3,Active,Starting
"Hardman, M.",WR,KC,"Hardman, M. WR KC",06,Liam,3.5,Active,Starting
"Koo, Y.",K,ATL,"Koo, Y. K ATL",06,Liam,20.0,Active,Starting
Giants DEF ,DEF,Giants,Giants DEF ,06,Liam,14.0,Active,Starting
"Patterson, C.",WR,CHI,"Patterson, C. WR CHI",06,FA,,FA,FA
"Robinson, A.",WR,CHI,"Robinson, A. WR CHI",06,Matt,10.3,Active,Starting
"Edelman, J.",WR,NE,"Edelman, J. WR NE",06,Matt,4.32,Active,Starting
"Bass, T.",K,BUF,"Bass, T. K BUF",06,FA,,FA,FA
"Mixon, J.",RB,CIN,"Mixon, J. RB CIN",06,Matt,14.9,Active,Starting
"White, J.",RB,NE,"White, J. RB NE",06,Matt,15.3,Active,Starting
"Roethlisberger, B.",QB,PIT,"Roethlisberger, B. QB PIT",06,Matt,10.98,Active,Starting
"Campbell, P.",WR,IND,"Campbell, P. WR IND",06,Liam,0.00,Inactive,Reserve
"Hill, T.",WR,KC,"Hill, T. WR KC",06,Graham,5.5,Active,Starting
"Myers, J.",K,SEA,"Myers, J. K SEA",06,FA,,FA,FA
Saints DEF ,DEF,Saints,Saints DEF ,06,FA,,FA,FA
"Kelley, J.",RB,LAC,"Kelley, J. RB LAC",06,Liam,0.0,Inactive,Bench
"Jeudy, J.",WR,DEN,"Jeudy, J. WR DEN",06,Liam,5.2,Inactive,Bench
"Samuel, C.",WR,CAR,"Samuel, C. WR CAR",06,FA,,FA,FA
"Higgins, T.",WR,CIN,"Higgins, T. WR CIN",06,Liam,18.7,Inactive,Bench
"Pollard, T.",RB,DAL,"Pollard, T. RB DAL",06,Liam,8.8,Inactive,Bench
"Tonyan, R.",TE,GB,"Tonyan, R. TE GB",06,Liam,5.5,Inactive,Bench
"Sanders, E.",WR,NO,"Sanders, E. WR NO",06,Liam,0.0,Inactive,Bench
"Ekeler, A.",RB,LAC,"Ekeler, A. RB LAC",06,Liam,0.00,Inactive,Reserve
"Brown, M.",WR,BAL,"Brown, M. WR BAL",06,Matt,9.7,Active,Starting
"Hurst, H.",TE,ATL,"Hurst, H. TE ATL",06,Graham,15.7,Active,Starting
"Evans, M.",WR,TB,"Evans, M. WR TB",06,Graham,2.0,Active,Starting
"Lazard, A.",WR,GB,"Lazard, A. WR GB",06,Jake,0.00,Inactive,Reserve
"Burrow, J.",QB,CIN,"Burrow, J. QB CIN",06,Jake,16.72,Inactive,Bench
"Jackson, J.",RB,LAC,"Jackson, J. RB LAC",06,Jake,0.0,Inactive,Bench
"Hunt, K.",RB,CLE,"Hunt, K. RB CLE",06,Jake,7.7,Inactive,Bench
"Thomas, M.",WR,NO,"Thomas, M. WR NO",06,Jake,0.0,Inactive,Bench
"Henry, H.",TE,LAC,"Henry, H. TE LAC",06,Jake,0.0,Inactive,Bench
"Lockett, T.",WR,SEA,"Lockett, T. WR SEA",06,Jake,0.0,Inactive,Bench
Patriots DEF ,DEF,Patriots,Patriots DEF ,06,Jake,7.0,Active,Starting
"Blankenship, R.",K,IND,"Blankenship, R. K IND",06,Jake,8.0,Active,Starting
"Davis, M.",RB,CAR,"Davis, M. RB CAR",06,Jake,11.5,Active,Starting
"Hockenson, T.",TE,DET,"Hockenson, T. TE DET",06,Jake,9.7,Active,Starting
"Fulgham, T.",WR,PHI,"Fulgham, T. WR PHI",06,Jake,19.5,Active,Starting
"Brown, A.",WR,TEN,"Brown, A. WR TEN",06,Jake,22.8,Active,Starting
"Anderson, R.",WR,CAR,"Anderson, R. WR CAR",06,Jake,11.7,Active,Starting
"Sanders, M.",RB,PHI,"Sanders, M. RB PHI",06,Jake,12.2,Active,Starting
"Jones, A.",RB,GB,"Jones, A. RB GB",06,Jake,13.1,Active,Starting
"Watson, D.",QB,HOU,"Watson, D. QB HOU",06,Jake,32.0,Active,Starting
"Jackson, L.",QB,BAL,"Jackson, L. QB BAL",06,Lucas,28.24,Active,Starting
"Mostert, R.",RB,SF,"Mostert, R. RB SF",06,Lucas,9.6,Active,Starting
"Singletary, D.",RB,BUF,"Singletary, D. RB BUF",06,Lucas,5.5,Active,Starting
"Cooper, A.",WR,DAL,"Cooper, A. WR DAL",06,Lucas,20.9,Active,Starting
"Thielen, A.",WR,MIN,"Thielen, A. WR MIN",06,Graham,14.1,Active,Starting
"Taylor, J.",RB,IND,"Taylor, J. RB IND",06,Graham,15.5,Active,Starting
"Drake, K.",RB,ARI,"Drake, K. RB ARI",06,Graham,28.4,Active,Starting
"Rodgers, A.",QB,GB,"Rodgers, A. QB GB",06,Graham,3.8,Active,Starting
"Goedert, D.",TE,PHI,"Goedert, D. TE PHI",06,Lucas,0.00,Inactive,Reserve
"McCaffrey, C.",RB,CAR,"McCaffrey, C. RB CAR",06,Lucas,0.00,Inactive,Reserve
"Aiyuk, B.",WR,SF,"Aiyuk, B. WR SF",06,Lucas,9.2,Inactive,Bench
"Dobbins, J.",RB,BAL,"Dobbins, J. RB BAL",06,Lucas,4.9,Inactive,Bench
"Ridley, C.",WR,ATL,"Ridley, C. WR ATL",06,Graham,18.9,Active,Starting
"Gallup, M.",WR,DAL,"Gallup, M. WR DAL",06,Lucas,4.3,Inactive,Bench
"Hyde, C.",RB,SEA,"Hyde, C. RB SEA",06,Lucas,0.0,Inactive,Bench
"Peterson, A.",RB,DET,"Peterson, A. RB DET",06,Lucas,12.8,Inactive,Bench
49ers DEF ,DEF,49ers,49ers DEF ,06,Lucas,5.0,Active,Starting
"Tucker, J.",K,BAL,"Tucker, J. K BAL",06,Lucas,16.0,Active,Starting
"Brown, J.",WR,BUF,"Brown, J. WR BUF",06,Lucas,0.0,Active,Starting
"Andrews, M.",TE,BAL,"Andrews, M. TE BAL",06,Lucas,4.1,Active,Starting
"Jefferson, J.",WR,MIN,"Jefferson, J. WR MIN",06,Lucas,39.6,Active,Starting
"Godwin, C.",WR,TB,"Godwin, C. WR TB",06,Lucas,9.8,Active,Starting
"Gallman, W.",RB,NYG,"Gallman, W. RB NYG",06,Lucas,0.0,Inactive,Bench
Chiefs DEF ,DEF,Chiefs,Chiefs DEF ,06,Jess,3.0,Active,Starting
Bills DEF ,DEF,Bills,Bills DEF ,06,FA,,FA,FA
"Edwards-Helaire, C.",RB,KC,"Edwards-Helaire, C. RB KC",06,Matt,20.9,Active,Starting
"Ebron, E.",TE,PIT,"Ebron, E. TE PIT",06,Nolan,2.9,Inactive,Bench
Vikings DEF ,DEF,Vikings,Vikings DEF ,06,FA,,FA,FA
"Wilson, R.",QB,SEA,"Wilson, R. QB SEA",06,Nolan,0.0,Inactive,Bench
"Watkins, S.",WR,KC,"Watkins, S. WR KC",06,FA,,FA,FA
Ravens DEF ,DEF,Ravens,Ravens DEF ,06,Nolan,7.0,Active,Starting
"Sims, S.",WR,WAS,"Sims, S. WR WAS",06,FA,,FA,FA
"Tagovailoa, T.",QB,MIA,"Tagovailoa, T. QB MIA",06,FA,,FA,FA
"Crosby, M.",K,GB,"Crosby, M. K GB",06,Nolan,4.0,Active,Starting
"Slayton, D.",WR,NYG,"Slayton, D. WR NYG",06,Nolan,11.8,Active,Starting
Cardinals DEF ,DEF,Cardinals,Cardinals DEF ,06,FA,,FA,FA
"Smith, J.",TE,TEN,"Smith, J. TE TEN",06,Nolan,2.3,Active,Starting
"Claypool, C.",WR,PIT,"Claypool, C. WR PIT",06,Nolan,18.1,Active,Starting
Eagles DEF ,DEF,Eagles,Eagles DEF ,06,FA,,FA,FA
"Chark, D.",WR,JAX,"Chark, D. WR JAX",06,Nolan,11.5,Active,Starting
"Fuller, W.",WR,HOU,"Fuller, W. WR HOU",06,Nolan,24.3,Active,Starting
"Bullock, R.",K,CIN,"Bullock, R. K CIN",06,FA,,FA,FA
"Mattison, A.",RB,MIN,"Mattison, A. RB MIN",06,Nolan,4.0,Active,Starting
Chargers DEF ,DEF,Chargers,Chargers DEF ,06,FA,,FA,FA
"Johnson, K.",RB,DET,"Johnson, K. RB DET",06,FA,,FA,FA
"Carson, C.",RB,SEA,"Carson, C. RB SEA",06,Nolan,0.0,Inactive,Bench
"Thomas, L.",TE,WAS,"Thomas, L. TE WAS",06,FA,,FA,FA
"Butker, H.",K,KC,"Butker, H. K KC",06,Jess,7.0,Active,Starting
"Jones, M.",WR,DET,"Jones, M. WR DET",06,Jess,2.8,Active,Starting
"Hooper, A.",TE,CLE,"Hooper, A. TE CLE",06,Jess,10.2,Active,Starting
"Moore, D.",WR,CAR,"Moore, D. WR CAR",06,Jess,14.3,Active,Starting
"Akins, J.",TE,HOU,"Akins, J. TE HOU",06,FA,,FA,FA
"Smith-Schuster, J.",WR,PIT,"Smith-Schuster, J. WR PIT",06,Jess,2.6,Active,Starting
"Jones, J.",WR,ATL,"Jones, J. WR ATL",06,Jess,33.7,Active,Starting
"Gore, F.",RB,NYJ,"Gore, F. RB NYJ",06,FA,,FA,FA
"Elliott, E.",RB,DAL,"Elliott, E. RB DAL",06,Nolan,12.0,Active,Starting
"Montgomery, D.",RB,CHI,"Montgomery, D. RB CHI",06,Jess,13.7,Active,Starting
"Brown, M.",RB,LA,"Brown, M. RB LA",06,FA,,FA,FA
"Elliott, J.",K,PHI,"Elliott, J. K PHI",06,FA,,FA,FA
"Wentz, C.",QB,PHI,"Wentz, C. QB PHI",06,Jess,29.42,Active,Starting
"Jackson, D.",WR,PHI,"Jackson, D. WR PHI",06,FA,,FA,FA
"Metcalf, D.",WR,SEA,"Metcalf, D. WR SEA",06,Nolan,0.0,Inactive,Bench
"Carr, D.",QB,LV,"Carr, D. QB LV",06,FA,,FA,FA
"Jacobs, J.",RB,LV,"Jacobs, J. RB LV",06,Nolan,0.0,Inactive,Bench
"Gage, R.",WR,ATL,"Gage, R. WR ATL",06,Nolan,10.5,Inactive,Bench
"Henry, D.",RB,TEN,"Henry, D. RB TEN",06,Jess,40.4,Active,Starting
"Kittle, G.",TE,SF,"Kittle, G. TE SF",06,Matt,23.9,Active,Starting
"Booker, D.",RB,LV,"Booker, D. RB LV",06,FA,,FA,FA
"Michel, S.",RB,NE,"Michel, S. RB NE",06,Kevin,0.00,Inactive,Reserve
"Ballage, K.",RB,LAC,"Ballage, K. RB LAC",06,FA,,FA,FA
"Mahomes, P.",QB,KC,"Mahomes, P. QB KC",06,Kevin,20.6,Active,Starting
"Chubb, N.",RB,CLE,"Chubb, N. RB CLE",06,Matt,0.00,Inactive,Reserve
"Bailey, D.",K,MIN,"Bailey, D. K MIN",06,FA,,FA,FA
"Lutz, W.",K,NO,"Lutz, W. K NO",06,Matt,0.0,Inactive,Bench
"Moss, Z.",RB,BUF,"Moss, Z. RB BUF",06,Matt,1.0,Inactive,Bench
Seahawks DEF ,DEF,Seahawks,Seahawks DEF ,06,FA,,FA,FA
"Bell, L.",RB,KC,"Bell, L. RB KC",06,Matt,0.0,Inactive,Bench
"Pittman, M.",WR,IND,"Pittman, M. WR IND",06,FA,,FA,FA
"Allen, K.",WR,LAC,"Allen, K. WR LAC",06,Matt,0.0,Inactive,Bench
"Gould, R.",K,SF,"Gould, R. K SF",06,FA,,FA,FA
"Williams, M.",WR,LAC,"Williams, M. WR LAC",06,FA,,FA,FA
"Brady, T.",QB,TB,"Brady, T. QB TB",06,Matt,14.64,Inactive,Bench
Buccaneers DEF ,DEF,Buccaneers,Buccaneers DEF ,06,Matt,19.0,Active,Starting
"Zuerlein, G.",K,DAL,"Zuerlein, G. K DAL",06,FA,,FA,FA
"Sanders, J.",K,MIA,"Sanders, J. K MIA",06,Matt,6.0,Active,Starting
"Meyers, J.",WR,NE,"Meyers, J. WR NE",06,FA,,FA,FA
"Conner, J.",RB,PIT,"Conner, J. RB PIT",06,Kevin,17.2,Active,Starting
"Henderson, D.",RB,LA,"Henderson, D. RB LA",06,Kevin,9.2,Active,Starting
"Higbee, T.",TE,LA,"Higbee, T. TE LA",06,FA,,FA,FA
"Hopkins, D.",WR,ARI,"Hopkins, D. WR ARI",06,Kevin,9.3,Active,Starting
"Sutton, C.",WR,DEN,"Sutton, C. WR DEN",06,FA,,FA,FA
"Reed, J.",TE,SF,"Reed, J. TE SF",06,FA,,FA,FA
"Swift, D.",RB,DET,"Swift, D. RB DET",06,Kevin,27.3,Inactive,Bench
"Kamara, A.",RB,NO,"Kamara, A. RB NO",06,Kevin,0.0,Inactive,Bench
Football Team DEF ,DEF,TFootballeFootballaFootballm,Football Team DEF ,06,FA,,FA,FA
"Waller, D.",TE,LV,"Waller, D. TE LV",06,Kevin,0.0,Inactive,Bench
"Landry, J.",WR,CLE,"Landry, J. WR CLE",06,Kevin,7.0,Inactive,Bench
"Jeffery, A.",WR,PHI,"Jeffery, A. WR PHI",06,Kevin,0.0,Inactive,Bench
"Fitzpatrick, R.",QB,MIA,"Fitzpatrick, R. QB MIA",06,Nolan,16.04,Active,Starting
"Green, A.",WR,CIN,"Green, A. WR CIN",06,Kevin,17.6,Inactive,Bench
Dolphins DEF ,DEF,Dolphins,Dolphins DEF ,06,Kevin,15.0,Active,Starting
Packers DEF ,DEF,Packers,Packers DEF ,06,FA,,FA,FA
"Gostkowski, S.",K,TEN,"Gostkowski, S. K TEN",06,Kevin,4.0,Active,Starting
"Jones, R.",RB,TB,"Jones, R. RB TB",06,Kevin,26.1,Active,Starting
"Gesicki, M.",TE,MIA,"Gesicki, M. TE MIA",06,Kevin,0.0,Active,Starting
"Succop, R.",K,TB,"Succop, R. K TB",06,FA,,FA,FA
"Lamb, C.",WR,DAL,"Lamb, C. WR DAL",06,Kevin,13.5,Active,Starting
"Beckham, O.",WR,CLE,"Beckham, O. WR CLE",06,Kevin,4.5,Active,Starting
"Valdes-Scantling, M.",WR,GB,"Valdes-Scantling, M. WR GB",06,FA,,FA,FA
"Cook, J.",TE,NO,"Cook, J. TE NO",06,Jess,0.0,Inactive,Bench
"Shepard, S.",WR,NYG,"Shepard, S. WR NYG",06,Jess,0.00,Inactive,Reserve
"Meyers, J.",WR,NE,"Meyers, J. WR NE",07,FA,,FA,FA
"Mahomes, P.",QB,KC,"Mahomes, P. QB KC",07,Kevin,12.0,Active,Starting
"Conner, J.",RB,PIT,"Conner, J. RB PIT",07,Kevin,14.1,Active,Starting
"Jones, R.",RB,TB,"Jones, R. RB TB",07,Kevin,10.6,Active,Starting
"Hopkins, D.",WR,ARI,"Hopkins, D. WR ARI",07,Kevin,24.3,Active,Starting
"McLaurin, T.",WR,WAS,"McLaurin, T. WR WAS",07,Kevin,22.0,Active,Starting
"Grant, J.",WR,MIA,"Grant, J. WR MIA",07,FA,,FA,FA
"Lamb, C.",WR,DAL,"Lamb, C. WR DAL",07,Kevin,0.1,Active,Starting
"Waller, D.",TE,LV,"Waller, D. TE LV",07,Kevin,17.0,Active,Starting
"Kamara, A.",RB,NO,"Kamara, A. RB NO",07,Kevin,22.8,Active,Starting
"Breida, M.",RB,MIA,"Breida, M. RB MIA",07,FA,,FA,FA
"Carlson, D.",K,LV,"Carlson, D. K LV",07,Kevin,9.0,Active,Starting
Packers DEF ,DEF,Packers,Packers DEF ,07,Kevin,6.0,Active,Starting
"Green, A.",WR,CIN,"Green, A. WR CIN",07,Kevin,15.2,Inactive,Bench
"Hilton, T.",WR,IND,"Hilton, T. WR IND",07,Kevin,0.0,Inactive,Bench
"Chubb, N.",RB,CLE,"Chubb, N. RB CLE",07,Matt,0.00,Inactive,Reserve
"Henderson, D.",RB,LA,"Henderson, D. RB LA",07,Kevin,9.6,Inactive,Bench
"Thompson, C.",RB,JAX,"Thompson, C. RB JAX",07,FA,,FA,FA
Colts DEF ,DEF,Colts,Colts DEF ,07,Kevin,0.0,Inactive,Bench
"Michel, S.",RB,NE,"Michel, S. RB NE",07,Kevin,0.0,Inactive,Bench
"Fitzpatrick, R.",QB,MIA,"Fitzpatrick, R. QB MIA",07,FA,,FA,FA
"Wilson, R.",QB,SEA,"Wilson, R. QB SEA",07,Nolan,29.92,Active,Starting
"Elliott, E.",RB,DAL,"Elliott, E. RB DAL",07,Nolan,6.1,Active,Starting
"Carson, C.",RB,SEA,"Carson, C. RB SEA",07,Nolan,5.1,Active,Starting
"Fuller, W.",WR,HOU,"Fuller, W. WR HOU",07,Nolan,12.5,Active,Starting
"Metcalf, D.",WR,SEA,"Metcalf, D. WR SEA",07,Nolan,4.3,Active,Starting
"Claypool, C.",WR,PIT,"Claypool, C. WR PIT",07,Nolan,0.8,Active,Starting
"Dallas, D.",RB,SEA,"Dallas, D. RB SEA",07,FA,,FA,FA
"Smith, J.",TE,TEN,"Smith, J. TE TEN",07,Nolan,1.9,Active,Starting
"Jacobs, J.",RB,LV,"Jacobs, J. RB LV",07,Nolan,6.1,Active,Starting
"Crosby, M.",K,GB,"Crosby, M. K GB",07,Nolan,5.0,Active,Starting
"Tagovailoa, T.",QB,MIA,"Tagovailoa, T. QB MIA",07,Kevin,0.0,Inactive,Bench
"Brown, A.",WR,TB,"Brown, A. WR TB",07,Matt,0.00,Inactive,Reserve
"Coutee, K.",WR,HOU,"Coutee, K. WR HOU",07,FA,,FA,FA
"Dobbins, J.",RB,BAL,"Dobbins, J. RB BAL",07,Matt,0.0,Inactive,Bench
"Higgins, T.",WR,CIN,"Higgins, T. WR CIN",07,Liam,18.8,Active,Starting
"Koo, Y.",K,ATL,"Koo, Y. K ATL",07,Liam,2.0,Active,Starting
Bills DEF ,DEF,Bills,Bills DEF ,07,Liam,14.0,Active,Starting
"Landry, J.",WR,CLE,"Landry, J. WR CLE",07,Liam,10.96,Inactive,Bench
"Hardman, M.",WR,KC,"Hardman, M. WR KC",07,Liam,11.1,Inactive,Bench
"Pollard, T.",RB,DAL,"Pollard, T. RB DAL",07,Liam,12.9,Inactive,Bench
"Cousins, K.",QB,MIN,"Cousins, K. QB MIN",07,FA,,FA,FA
"Miller, A.",WR,CHI,"Miller, A. WR CHI",07,FA,,FA,FA
"Jeudy, J.",WR,DEN,"Jeudy, J. WR DEN",07,Liam,4.0,Inactive,Bench
"Shenault, L.",WR,JAX,"Shenault, L. WR JAX",07,Liam,7.4,Inactive,Bench
"Kelley, J.",RB,LAC,"Kelley, J. RB LAC",07,Liam,10.3,Inactive,Bench
"Sanders, E.",WR,NO,"Sanders, E. WR NO",07,Liam,0.00,Inactive,Reserve
"Ekeler, A.",RB,LAC,"Ekeler, A. RB LAC",07,Liam,0.00,Inactive,Reserve
"Roethlisberger, B.",QB,PIT,"Roethlisberger, B. QB PIT",07,Matt,12.62,Active,Starting
"Bernard, G.",RB,CIN,"Bernard, G. RB CIN",07,Matt,23.0,Active,Starting
"Williams, J.",RB,GB,"Williams, J. RB GB",07,Matt,21.4,Active,Starting
"Allen, K.",WR,LAC,"Allen, K. WR LAC",07,Matt,22.5,Active,Starting
"Brown, M.",WR,BAL,"Brown, M. WR BAL",07,Matt,0.0,Inactive,Bench
Broncos DEF ,DEF,Broncos,Broncos DEF ,07,FA,,FA,FA
"Mixon, J.",RB,CIN,"Mixon, J. RB CIN",07,Matt,0.0,Inactive,Bench
"White, J.",RB,NE,"White, J. RB NE",07,Matt,1.3,Inactive,Bench
"Bell, L.",RB,KC,"Bell, L. RB KC",07,Matt,3.9,Inactive,Bench
"Edelman, J.",WR,NE,"Edelman, J. WR NE",07,Matt,2.3,Inactive,Bench
Browns DEF ,DEF,Browns,Browns DEF ,07,Nolan,7.0,Active,Starting
Buccaneers DEF ,DEF,Buccaneers,Buccaneers DEF ,07,Matt,6.0,Active,Starting
"Edwards-Helaire, C.",RB,KC,"Edwards-Helaire, C. RB KC",07,Matt,13.3,Active,Starting
"Kittle, G.",TE,SF,"Kittle, G. TE SF",07,Matt,10.5,Active,Starting
"Robinson, A.",WR,CHI,"Robinson, A. WR CHI",07,Matt,11.0,Active,Starting
"Snell, B.",RB,PIT,"Snell, B. RB PIT",07,FA,,FA,FA
"Minshew, G.",QB,JAX,"Minshew, G. QB JAX",07,FA,,FA,FA
"Cooks, B.",WR,HOU,"Cooks, B. WR HOU",07,Matt,13.0,Active,Starting
"Lutz, W.",K,NO,"Lutz, W. K NO",07,Matt,11.0,Active,Starting
"Gostkowski, S.",K,TEN,"Gostkowski, S. K TEN",07,FA,,FA,FA
"Ebron, E.",TE,PIT,"Ebron, E. TE PIT",07,Nolan,11.0,Inactive,Bench
"Williams, M.",WR,LAC,"Williams, M. WR LAC",07,Nolan,1.4,Inactive,Bench
Giants DEF ,DEF,Giants,Giants DEF ,07,FA,,FA,FA
"Gould, R.",K,SF,"Gould, R. K SF",07,Sam,9.0,Active,Starting
Eagles DEF ,DEF,Eagles,Eagles DEF ,07,Sam,9.0,Active,Starting
"Hill, B.",RB,ATL,"Hill, B. RB ATL",07,FA,,FA,FA
"Parker, D.",WR,MIA,"Parker, D. WR MIA",07,Sam,0.0,Inactive,Bench
"Crowder, J.",WR,NYJ,"Crowder, J. WR NYJ",07,Sam,0.0,Inactive,Bench
"Cook, D.",RB,MIN,"Cook, D. RB MIN",07,Sam,0.0,Inactive,Bench
"Patrick, T.",WR,DEN,"Patrick, T. WR DEN",07,Sam,7.4,Inactive,Bench
"Harris, D.",RB,NE,"Harris, D. RB NE",07,Sam,8.0,Inactive,Bench
"Samuel, D.",WR,SF,"Samuel, D. WR SF",07,Sam,12.2,Inactive,Bench
"Newton, C.",QB,NE,"Newton, C. QB NE",07,f,-0.18,Active,Starting
"Burkhead, R.",RB,NE,"Burkhead, R. RB NE",07,FA,,FA,FA
"McKinnon, J.",RB,SF,"McKinnon, J. RB SF",07,f,-0.1,Active,Starting
"Johnson, D.",RB,HOU,"Johnson, D. RB HOU",07,f,16.4,Active,Starting
"Cobb, R.",WR,HOU,"Cobb, R. WR HOU",07,FA,,FA,FA
"Boyd, T.",WR,CIN,"Boyd, T. WR CIN",07,f,27.74,Active,Starting
"Cole, K.",WR,JAX,"Cole, K. WR JAX",07,f,2.2,Active,Starting
"Slye, J.",K,CAR,"Slye, J. K CAR",07,f,7.00,Inactive,Reserve
"Barkley, S.",RB,NYG,"Barkley, S. RB NYG",07,f,0.00,Inactive,Reserve
"Williams, P.",WR,MIA,"Williams, P. WR MIA",07,f,0.0,Inactive,Bench
"Fant, N.",TE,DEN,"Fant, N. TE DEN",07,f,6.8,Inactive,Bench
"Gaskin, M.",RB,MIA,"Gaskin, M. RB MIA",07,f,0.0,Inactive,Bench
"Howard, J.",RB,Free Agent,"Howard, J. RB Free Agent",07,FA,,FA,FA
"Gibson, A.",RB,WAS,"Gibson, A. RB WAS",07,Sam,18.8,Active,Starting
"Scott, B.",RB,PHI,"Scott, B. RB PHI",07,f,18.2,Inactive,Bench
"Tannehill, R.",QB,TEN,"Tannehill, R. QB TEN",07,f,17.3,Inactive,Bench
Steelers DEF ,DEF,Steelers,Steelers DEF ,07,f,2.0,Active,Starting
"McManus, B.",K,DEN,"McManus, B. K DEN",07,f,4.0,Active,Starting
"Graham, J.",TE,CHI,"Graham, J. TE CHI",07,f,8.1,Active,Starting
"Kelce, T.",TE,KC,"Kelce, T. TE KC",07,f,6.1,Active,Starting
"Ruggs, H.",WR,LV,"Ruggs, H. WR LV",07,f,6.5,Active,Starting
"McKissic, J.",RB,WAS,"McKissic, J. RB WAS",07,f,7.1,Inactive,Bench
"Smith, T.",WR,NO,"Smith, T. WR NO",07,Liam,9.4,Active,Starting
"Manhertz, C.",TE,CAR,"Manhertz, C. TE CAR",07,FA,,FA,FA
"Golladay, K.",WR,DET,"Golladay, K. WR DET",07,Sam,17.4,Active,Starting
"Chark, D.",WR,JAX,"Chark, D. WR JAX",07,Nolan,3.6,Inactive,Bench
